sample_name	animal_id	barcodeid	captive_wild	collection_timestamp	collector	common_name	corrected_species_name	country	dataset	description	diet_category_12	diet_category_3	dna_extracted	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	group_id	group_individual_id	healthy	host_body_habitat	host_body_product	host_body_site	host_common_name	host_life_stage	host_scietific_nam	host_subject_id	latitude	life_stage	longitude	ncbi_taxon_id	oldsampleid	physical_specimen_location	physical_specimen_remaining	preservative	qiita_study_id	sample	sample_type	scientific_name	sex	species_name	taxon_id	taxonomy_species
11166.AR.M43.flyingsquirrel	AR.M43	none	wild	2006/11/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M43.flyingsquirrel gut sample	herbivore	herbivore	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	juvenile	Pteromys volans	AR.M43	32.84	juvenile	-117.25	55152	AR.M43	UCSDMI	FALSE	etoh	11166	AR.M43	feces	gut metagenome	male	Pteromys volans	749906	Pteromys volans
11166.AR.M44.flyingsquirrel	AR.M44	none	wild	2006/11/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M44.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M44	32.84	adult	-117.25	55152	AR.M44	UCSDMI	FALSE	etoh	11166	AR.M44	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M45.flyingsquirrel	AR.M45	none	wild	2006/11/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M45.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M45	32.84	adult	-117.25	55152	AR.M45	UCSDMI	FALSE	etoh	11166	AR.M45	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M46.flyingsquirrel	AR.M46	none	wild	2006/11/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M46.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	juvenile	Pteromys volans	AR.M46	32.84	juvenile	-117.25	55152	AR.M46	UCSDMI	FALSE	etoh	11166	AR.M46	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M47.flyingsquirrel	AR.M47	none	wild	2006/11/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M47.flyingsquirrel gut sample	herbivore	herbivore	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	juvenile	Pteromys volans	AR.M47	32.84	juvenile	-117.25	55152	AR.M47	UCSDMI	FALSE	etoh	11166	AR.M47	feces	gut metagenome	male	Pteromys volans	749906	Pteromys volans
11166.AR.M48.flyingsquirrel	AR.M48	none	wild	2006/11/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M48.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	juvenile	Pteromys volans	AR.M48	32.84	juvenile	-117.25	55152	AR.M48	UCSDMI	FALSE	etoh	11166	AR.M48	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M49.flyingsquirrel	AR.M49	none	wild	2006/11/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M49.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M49	32.84	adult	-117.25	55152	AR.M49	UCSDMI	FALSE	etoh	11166	AR.M49	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M5.flyingsquirrel	AR.M5	none	wild	2006/8/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M5.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M5	32.84	adult	-117.25	55152	AR.M5	UCSDMI	FALSE	etoh	11166	AR.M5	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M50.flyingsquirrel	AR.M50	none	wild	2006/11/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M50.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M50	32.84	adult	-117.25	55152	AR.M50	UCSDMI	FALSE	etoh	11166	AR.M50	feces	gut metagenome	male	Pteromys volans	749906	Pteromys volans
11166.AR.M51.flyingsquirrel	AR.M51	none	wild	2006/11/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M51.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M51	32.84	adult	-117.25	55152	AR.M51	UCSDMI	FALSE	etoh	11166	AR.M51	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M52.flyingsquirrel	AR.M52	none	wild	2006/11/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M52.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M52	32.84	adult	-117.25	55152	AR.M52	UCSDMI	FALSE	etoh	11166	AR.M52	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M53.flyingsquirrel	AR.M53	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M53.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M53	32.84	adult	-117.25	55152	AR.M53	UCSDMI	FALSE	etoh	11166	AR.M53	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M54.flyingsquirrel	AR.M54	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M54.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	juvenile	Pteromys volans	AR.M54	32.84	juvenile	-117.25	55152	AR.M54	UCSDMI	FALSE	etoh	11166	AR.M54	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M55.flyingsquirrel	AR.M55	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M55.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M55	32.84	adult	-117.25	55152	AR.M55	UCSDMI	FALSE	etoh	11166	AR.M55	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M56.flyingsquirrel	AR.M56	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M56.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M56	32.84	adult	-117.25	55152	AR.M56	UCSDMI	FALSE	etoh	11166	AR.M56	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M57.flyingsquirrel	AR.M57	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M57.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	juvenile	Pteromys volans	AR.M57	32.84	juvenile	-117.25	55152	AR.M57	UCSDMI	FALSE	etoh	11166	AR.M57	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M58.flyingsquirrel	AR.M58	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M58.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M58	32.84	adult	-117.25	55152	AR.M58	UCSDMI	FALSE	etoh	11166	AR.M58	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M59.flyingsquirrel	AR.M59	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M59.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M59	32.84	adult	-117.25	55152	AR.M59	UCSDMI	FALSE	etoh	11166	AR.M59	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M6.flyingsquirrel	AR.M6	none	wild	2006/8/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M6.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	juvenile	Pteromys volans	AR.M6	32.84	juvenile	-117.25	55152	AR.M6	UCSDMI	FALSE	etoh	11166	AR.M6	feces	gut metagenome	male	Pteromys volans	749906	Pteromys volans
11166.AR.M60.flyingsquirrel	AR.M60	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M60.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	juvenile	Pteromys volans	AR.M60	32.84	juvenile	-117.25	55152	AR.M60	UCSDMI	FALSE	etoh	11166	AR.M60	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M61.flyingsquirrel	AR.M61	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M61.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	juvenile	Pteromys volans	AR.M61	32.84	juvenile	-117.25	55152	AR.M61	UCSDMI	FALSE	etoh	11166	AR.M61	feces	gut metagenome	male	Pteromys volans	749906	Pteromys volans
11166.AR.M62.flyingsquirrel	AR.M62	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M62.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M62	32.84	adult	-117.25	55152	AR.M62	UCSDMI	FALSE	etoh	11166	AR.M62	feces	gut metagenome	male	Pteromys volans	749906	Pteromys volans
11166.AR.M63.flyingsquirrel	AR.M63	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M63.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M63	32.84	adult	-117.25	55152	AR.M63	UCSDMI	FALSE	etoh	11166	AR.M63	feces	gut metagenome	male	Pteromys volans	749906	Pteromys volans
11166.AR.M64.flyingsquirrel	AR.M64	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M64.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M64	32.84	adult	-117.25	55152	AR.M64	UCSDMI	FALSE	etoh	11166	AR.M64	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M65.flyingsquirrel	AR.M65	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M65.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M65	32.84	adult	-117.25	55152	AR.M65	UCSDMI	FALSE	etoh	11166	AR.M65	feces	gut metagenome	male	Pteromys volans	749906	Pteromys volans
11166.AR.M66.flyingsquirrel	AR.M66	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M66.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M66	32.84	adult	-117.25	55152	AR.M66	UCSDMI	FALSE	etoh	11166	AR.M66	feces	gut metagenome	male	Pteromys volans	749906	Pteromys volans
11166.AR.M67.flyingsquirrel	AR.M67	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M67.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M67	32.84	adult	-117.25	55152	AR.M67	UCSDMI	FALSE	etoh	11166	AR.M67	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M68.flyingsquirrel	AR.M68	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M68.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	juvenile	Pteromys volans	AR.M68	32.84	juvenile	-117.25	55152	AR.M68	UCSDMI	FALSE	etoh	11166	AR.M68	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M69.flyingsquirrel	AR.M69	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M69.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	juvenile	Pteromys volans	AR.M69	32.84	juvenile	-117.25	55152	AR.M69	UCSDMI	FALSE	etoh	11166	AR.M69	feces	gut metagenome	male	Pteromys volans	749906	Pteromys volans
11166.AR.M7.flyingsquirrel	AR.M7	none	wild	2006/8/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M7.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M7	32.84	adult	-117.25	55152	AR.M7	UCSDMI	FALSE	etoh	11166	AR.M7	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M70.flyingsquirrel	AR.M70	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M70.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	juvenile	Pteromys volans	AR.M70	32.84	juvenile	-117.25	55152	AR.M70	UCSDMI	FALSE	etoh	11166	AR.M70	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M71.flyingsquirrel	AR.M71	none	wild	2006/12/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M71.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M71	32.84	adult	-117.25	55152	AR.M71	UCSDMI	FALSE	etoh	11166	AR.M71	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M72.flyingsquirrel	AR.M72	none	wild	6/13/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M72.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M72	32.84	adult	-117.25	55152	AR.M72	UCSDMI	FALSE	etoh	11166	AR.M72	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M73.flyingsquirrel	AR.M73	none	wild	6/13/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M73.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	juvenile	Pteromys volans	AR.M73	32.84	juvenile	-117.25	55152	AR.M73	UCSDMI	FALSE	etoh	11166	AR.M73	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M74.flyingsquirrel	AR.M74	none	wild	6/13/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M74.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	juvenile	Pteromys volans	AR.M74	32.84	juvenile	-117.25	55152	AR.M74	UCSDMI	FALSE	etoh	11166	AR.M74	feces	gut metagenome	male	Pteromys volans	749906	Pteromys volans
11166.AR.M75.flyingsquirrel	AR.M75	none	wild	6/13/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M75.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	juvenile	Pteromys volans	AR.M75	32.84	juvenile	-117.25	55152	AR.M75	UCSDMI	FALSE	etoh	11166	AR.M75	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M76.flyingsquirrel	AR.M76	none	wild	6/13/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M76.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	juvenile	Pteromys volans	AR.M76	32.84	juvenile	-117.25	55152	AR.M76	UCSDMI	FALSE	etoh	11166	AR.M76	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
11166.AR.M77.flyingsquirrel	AR.M77	none	wild	6/13/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M77.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	juvenile	Pteromys volans	AR.M77	32.84	juvenile	-117.25	55152	AR.M77	UCSDMI	FALSE	etoh	11166	AR.M77	feces	gut metagenome	male	Pteromys volans	749906	Pteromys volans
11166.AR.M78.flyingsquirrel	AR.M78	none	wild	6/13/16	Aura Raulo	Siberian flying squirrel	Pteromys volans	Finland	Raulo	AR.M78.flyingsquirrel gut sample	NA	NA	TRUE	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Siberian flying squirrel	adult	Pteromys volans	AR.M78	32.84	adult	-117.25	55152	AR.M78	UCSDMI	FALSE	etoh	11166	AR.M78	feces	gut metagenome	female	Pteromys volans	749906	Pteromys volans
